date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:02:26	20477/20477	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202023%2014:32:28%20GMT	https://static.wixstatic.com/media/22e53e_1addd1e1b4c64c9abd47dbc5f36d4b01~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_1addd1e1b4c64c9abd47dbc5f36d4b01~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_1addd1e1b4c64c9abd47dbc5f36d4b01_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_1addd1e1b4c64c9abd47dbc5f36d4b01_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-9)
20:02:26	888/888	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Aug%202023%2011:17:57%20GMT	https://static.wixstatic.com/media/22e53e_1addd1e1b4c64c9abd47dbc5f36d4b01~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_1addd1e1b4c64c9abd47dbc5f36d4b01~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_1addd1e1b4c64c9abd47dbc5f36d4b01_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_1addd1e1b4c64c9abd47dbc5f36d4b01_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-9)
20:02:26	121473/121473	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202023%2014:32:28%20GMT	https://static.wixstatic.com/media/22e53e_fcd691909a3742938a8cfa05c1cd2b0a~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_fcd691909a3742938a8cfa05c1cd2b0a~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_fcd691909a3742938a8cfa05c1cd2b0a_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_fcd691909a3742938a8cfa05c1cd2b0a_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-9)
20:02:26	1008/1008	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202023%2016:36:45%20GMT	https://static.wixstatic.com/media/22e53e_fcd691909a3742938a8cfa05c1cd2b0a~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_fcd691909a3742938a8cfa05c1cd2b0a~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_fcd691909a3742938a8cfa05c1cd2b0a_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_fcd691909a3742938a8cfa05c1cd2b0a_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-9)
20:02:28	26927/26927	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202023%2014:32:30%20GMT	https://static.wixstatic.com/media/22e53e_4a271c0887d34ec6be04a8f3c870b869~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_4a271c0887d34ec6be04a8f3c870b869~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_4a271c0887d34ec6be04a8f3c870b869_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_4a271c0887d34ec6be04a8f3c870b869_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-10)
20:02:28	1319/1319	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Aug%202023%2011:17:57%20GMT	https://static.wixstatic.com/media/22e53e_4a271c0887d34ec6be04a8f3c870b869~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_4a271c0887d34ec6be04a8f3c870b869~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_4a271c0887d34ec6be04a8f3c870b869_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_4a271c0887d34ec6be04a8f3c870b869_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-10)
20:02:28	1298/1298	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Aug%202023%2011:17:57%20GMT	https://static.wixstatic.com/media/22e53e_924a086d18674cf281197d72d47207c1~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_924a086d18674cf281197d72d47207c1~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_924a086d18674cf281197d72d47207c1_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_924a086d18674cf281197d72d47207c1_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-10)
20:02:29	268078/268078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202023%2014:32:30%20GMT	https://static.wixstatic.com/media/22e53e_924a086d18674cf281197d72d47207c1~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_924a086d18674cf281197d72d47207c1~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_924a086d18674cf281197d72d47207c1_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_924a086d18674cf281197d72d47207c1_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-10)
20:02:30	78925/78925	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202023%2014:32:32%20GMT	https://static.wixstatic.com/media/22e53e_8adb0d7018b047e0a998acf987fd3fd6~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_8adb0d7018b047e0a998acf987fd3fd6~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_8adb0d7018b047e0a998acf987fd3fd6_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_8adb0d7018b047e0a998acf987fd3fd6_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-11)
20:02:31	43909/43909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202023%2014:32:33%20GMT	https://static.wixstatic.com/media/22e53e_4092f4f0f4d844afaed1cfde3069a6da~mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_4092f4f0f4d844afaed1cfde3069a6da~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_4092f4f0f4d844afaed1cfde3069a6da_mv2.jpg/v1/fill/w_996,h_996,al_c,q_85,usm_0.66_1.00_0.01/22e53e_4092f4f0f4d844afaed1cfde3069a6da_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-11)
20:02:31	1175/1175	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Aug%202023%2011:17:57%20GMT	https://static.wixstatic.com/media/22e53e_8adb0d7018b047e0a998acf987fd3fd6~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_8adb0d7018b047e0a998acf987fd3fd6~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_8adb0d7018b047e0a998acf987fd3fd6_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_8adb0d7018b047e0a998acf987fd3fd6_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-11)
20:02:31	828/828	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Aug%202023%2020:09:13%20GMT	https://static.wixstatic.com/media/22e53e_4092f4f0f4d844afaed1cfde3069a6da~mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_4092f4f0f4d844afaed1cfde3069a6da~mv2.jpg	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/22e53e_4092f4f0f4d844afaed1cfde3069a6da_mv2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/22e53e_4092f4f0f4d844afaed1cfde3069a6da_mv2.jpg	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/i-m-a-product-11)
20:02:33	21742/21742	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Aug%202023%2006:47:43%20GMT	https://static.wixstatic.com/media/035244_516142e5fd21466aaf92b39e0883e66f~mv2.png/v1/crop/x_26,y_16,w_346,h_239/fill/w_339,h_235,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/035244_516142e5fd21466aaf92b39e0883e66f~mv2.png	C:/My%20Web%20Sites/FashionBlog/static.wixstatic.com/media/035244_516142e5fd21466aaf92b39e0883e66f_mv2.png/v1/crop/x_26,y_16,w_346,h_239/fill/w_339,h_235,al_c,q_85,usm_0.66_1.00_0.01,enc_au/035244_516142e5fd21466aaf92b39e0883e66f_mv2.9c.del	(from https://khushinahata04.wixsite.com/fashion-blogger/category/robots.txt)
20:02:38	415626/415626	---MCZ	200	added ('OK')	text/html	etag:W/%22a9a97be66d560e0d23f52d888acffe17%22	https://khushinahata04.wixsite.com/fashion-blogger/category/$%7Bn.uri%7D	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/category/${n-2.html	(from https://khushinahata04.wixsite.com/fashion-blogger/category/${n.uri})
20:02:41	553901/553901	---MCZ	200	added ('OK')	text/html	etag:W/%22b46b58bb59a4356ae96765ff541c2c41%22	https://khushinahata04.wixsite.com/fashion-blogger/post/$%7Bn.uri%7D	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/post/${n-2.html	(from https://khushinahata04.wixsite.com/fashion-blogger/post/${n.uri})
20:02:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2014:32:45%20GMT	https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/sitemap.xml	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/sitemap.a0.delayed	(from https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/WhiteDressPerfection)
20:02:44	526049/526049	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:32:44%20GMT	https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/robots.txt	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/robots.html	(from https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/WhiteDressPerfection)
20:02:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2014:32:46%20GMT	https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/feed.xml	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/feed.a1.delayed	(from https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/WhiteDressPerfection)
20:02:53	526128/526128	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:32:48%20GMT	https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/decodeURIComponent(e	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/decodeURIComponent(e.html	(from https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/WhiteDressPerfection)
20:02:54	526002/526002	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2014:32:47%20GMT	https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/${n.uri}	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/${n.html	(from https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/WhiteDressPerfection)
20:03:01	1080399/1080399	---MCZ	200	added ('OK')	text/html	etag:W/%224064b0fb1854c738c63851a930219eab%22	https://khushinahata04.wixsite.com/fashion-blogger/product-page/$%7Bn.uri%7D	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/product-page/${n-2.html	(from https://khushinahata04.wixsite.com/fashion-blogger/product-page/${n.uri})
20:03:05	526002/526002	---MCZ	200	added ('OK')	text/html	etag:W/%229822674b4d6dd9a19a510c5dc4893420%22	https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/$%7Bn.uri%7D	C:/My%20Web%20Sites/FashionBlog/khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/${n-2.html	(from https://khushinahata04.wixsite.com/fashion-blogger/blog/hashtags/${n.uri})
